"Row.names"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2_repeat.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_2.mzML.dia"	"Protein.Group"	"Protein.Ids"	"Protein.Names"	"Genes"	"First.Protein.Description"
"SORBS2_HUMAN"	2809925.88581847	2328869.7430874	1947457.05215003	1719490.32866593	1938269.95557498	1499823.54570284	2056247.70380345	2397025.87812979	3125400.96173024	3424338.12057648	2592006.56944359	3432975.53107837	3137123.06376536	4137135.77801102	3807456.23021481	2999659.19433878	1870544.15333715	2290077.61276161	2077378.91559051	2054710.97083939	1948682.19688402	1607359.66644373	1951423.45510904	2274304.63569557	6230643.75442334	6156213.72083023	5545839.23801153	5442054.95359368	4369888.39351399	4214322.30464558	5954216.94813324	5905867.5580301	6280754.94821727	6122088.83464067	4407262.38879589	3839535.82432355	"O94875"	"O94875"	"SRBS2_HUMAN"	"SORBS2_HUMAN"	"Sorbin and SH3 domain-containing protein 2"
"SORD_HUMAN"	15620963.3630237	14124416.6233469	10239338.5591271	10205603.4490174	7533824.46772493	6989860.9912472	9888514.68166875	9831524.74284243	16717563.835802	15885249.3616667	9352272.96254413	9112394.93244901	9631680.66973398	8969335.02298194	9126008.84529701	9159937.51180346	12346775.0893908	11788570.5132381	11717232.3193657	11339780.7857294	7743447.24157946	7747821.34179696	8974509.15388482	8538470.48514736	8945909.17025008	8560772.633386	10862598.7664766	10511277.3878759	6609637.08666121	6364919.54047772	9309838.36060829	8960770.58138154	11014692.6112341	10637849.6288958	7311592.12866635	7107414.196375	"Q00796"	"Q00796;A0A6I8PIS1"	"DHSO_HUMAN"	"SORD_HUMAN"	"Sorbitol dehydrogenase"
"SOWAHC_HUMAN"	2298585.33061919	2219998.87655803	2259594.04103214	2081283.15591685	1763990.64460003	1732185.19872867	1788519.39005042	1832393.34301776	2092832.27797568	2033454.92122095	1762850.92971026	1527936.05720355	1502183.683134	1438070.37658762	1481418.82451691	1360927.76461558	1560836.87498514	1581400.99559593	2029026.22443762	1966083.56402186	1412319.27658528	1455038.51611169	1923122.18023022	1297208.37540843	1100269.99998895	NA	1454301.90760343	1321772.57099684	1281249.22939493	1181651.65857875	1286779.99998707	1223849.9999877	1504250.67958547	1455629.5291484	1076049.99998919	NA	"Q53LP3"	"Q53LP3"	"SWAHC_HUMAN"	"SOWAHC_HUMAN"	"Ankyrin repeat domain-containing protein SOWAHC"
"SP1_HUMAN"	1599370.54617985	1549093.32223803	1318778.45126082	1292271.30970553	935928.579608334	932357.357675787	1294985.76925551	1220695.02931762	1179290.67808437	1145817.806775	702874.354009551	727705.28451254	641314.819864028	645128.720808916	728241.82993194	625746.377407035	1134363.46170734	1090216.6273451	1073744.69968195	996477.410356009	679174.821493724	716440.692031635	1117216.54957982	476468.874064175	1038026.95142965	954715.32555042	1102290.23291848	1037625.19003555	651804.749093448	636243.014905697	1049743.25863127	956400.516887649	951761.169789107	911203.226194106	565320.492005469	594494.025676695	"P08047"	"P08047"	"SP1_HUMAN"	"SP1_HUMAN"	"Transcription factor Sp1"
"SP100_HUMAN"	NA	188454	NA	179559	181313	148939	175224	154050	266898	248136	111430	119290	146137	152564	122451	162871	NA	NA	NA	85226.3000000001	NA	NA	109414	91400.1	227984	192104	273222	281048	293986	264210	345278	317448	221153	230331	187893	214684	NA	NA	NA	NA	NA
"SP9_HUMAN"	2547770	2443360	1662080	1706480	1913310	1936310	1656850	1775480	1898000	2000170	1365950	1320260	1610470	1489820	1323520	1381520	2124290	2204880	2226660	2221790	2006720	1949650	1809600	1280960	1830830	1686000	1595990	1689900	1891730	1896140	1725310	1775480	1900140	1959360	1242520	1234430	"P0CG40"	"P0CG40"	"SP9_HUMAN"	"SP9_HUMAN"	"Transcription factor Sp9"
"SPAG1_HUMAN"	352243.573883008	333002.421442835	238282.864794369	209915.213569207	194898.82149011	197420.042746576	218971.585577695	222304.777509068	188057.926219709	131908.290332025	127545.6112428	110132.33768024	103924.687416971	93032.7879449717	68851.9834731283	77045.6635987305	241302.219778566	262316.183192775	214600.366653843	185628.141633275	140790.02387714	140914.442428487	179753.361838174	42007.9182663811	155794.541381601	89145.3685182985	110955.417360915	108404.89864997	90022.7108067957	78741.8589002282	122883.125927758	111253.849099824	129710.282088605	141765.193736008	178572.580633359	157209.739047883	"Q07617"	"Q07617"	"SPAG1_HUMAN"	"SPAG1_HUMAN"	"Sperm-associated antigen 1"
"SPAG5_HUMAN"	1596042.67829505	1527516.82834918	2206691.99033771	2162811.81980115	1712777.78320059	1707517.69537997	1308122.38768281	1274734.17433999	1130607.14272765	1080646.89642269	954112.831327417	912358.58898982	459112.238977578	466017.74828285	461917.036165608	451222.308792314	1296912.57541098	1259756.26488822	984633.332737225	932161.129011789	1234627.42698899	1244771.41506894	1242035.04123141	418586.932017458	857567.754342076	877370.800260777	658768.737652952	609771.891082796	530119.947388136	544417.659814688	750729.92583671	754636.959513857	925902.414223131	940702.292128863	543568.94993273	546010.349813216	"Q96R06"	"Q96R06;E9PMD0"	"SPAG5_HUMAN"	"SPAG5_HUMAN"	"Sperm-associated antigen 5"
"SPAG7_HUMAN"	3776529.41762786	3464717.3043296	2785448.4815384	2708959.88349137	1961158.09507522	1938697.96084608	2478288.47548813	2382038.77406449	2934997.64436593	2877823.13812618	1843680.93371669	1809621.01495756	1729825.0416772	1579903.91077639	1740863.77674735	1717667.99395286	3631352.77241268	3387906.48111005	2804776.45190135	2674384.0138127	2256809.5645349	2152231.30642612	2515668.49354133	1502103.44699934	2740006.72041155	2648836.04368009	2456199.69170894	2391509.65459568	1443306.92283461	1396208.74764906	2569692.12743051	2445562.87384124	2283241.7139666	2219141.87990518	1388797.43420233	1468794.28900302	"O75391"	"O75391;I3L0X5;Q7TNE3"	"SPAG7_HUMAN"	"SPAG7_HUMAN"	"Sperm-associated antigen 7"
"SPAG9_HUMAN"	11325070.0813593	10578706.9581365	8632376.70062258	8377030.51554817	7199751.08405609	7122678.51429905	6648926.56413735	6383484.480073	10844831.8099597	10093519.3880398	7121887.59873381	6822047.60500437	6722703.58669786	6155604.99211253	6137710.03807574	6061204.12370791	9093101.65641194	8594631.19602193	6732614.92498111	6539608.64447101	6063056.78728774	5864365.25731272	5991858.11401872	5643643.7002603	8685983.79506383	8164977.0006312	6969076.60209436	6805583.9493351	7280508.80383786	7135186.91287109	7658927.49485642	7496683.74623312	8285995.45946548	7924237.15469092	5593261.7728187	5507423.94246275	"O60271"	"O60271;Q58A65;A0A0R4J196;E9PUD1;F8WH31;F6SH61;Z4YMB8"	"JIP4_HUMAN"	"SPAG9_HUMAN"	"C-Jun-amino-terminal kinase-interacting protein 4"
"SPARC_HUMAN"	4039853.47798464	3849861.24708505	2048977.82578264	2099404.13768543	NA	NA	2883965.17678421	2990874.42817907	2700864.25678775	2700687.35460417	2265133.10708977	2165398.07647625	2649110.01015813	2548497.14192605	2203275.27831515	2169837.97934566	5326548.02135588	4797539.58020958	5330501.842824	5243566.95334456	3520884.24091364	3505487.41843701	3305736.78556296	1999562.30634127	NA	1080529.99998404	NA	NA	NA	NA	964402.423903097	NA	NA	NA	NA	NA	"P09486"	"P09486;E5RK62;F5GY03"	"SPRC_HUMAN"	"SPARC_HUMAN"	"SPARC"
"SPART_HUMAN"	1107231.86284249	1026065.27004162	1039983.20667979	1018202.50200595	1045747.73490839	1041898.88184678	911850.328398422	899405.233912371	925078.416352387	783361.468086046	748729.90836154	707842.703205997	552710.952513335	556696.813375673	493348.327795854	482192.974064727	1037507.57403407	950599.152430187	738510.623090369	700484.176583342	838132.324959404	788316.832830914	893888.181859028	473469.716059509	410871.491091641	397528.971322104	301770.623885049	267059.559277219	468065.766433196	443943.685115664	430441.842428376	458026.231129713	290284.32055705	372861.893139921	365025.272585149	317748.706977217	"Q8N0X7"	"Q8N0X7"	"SPART_HUMAN"	"SPART_HUMAN"	"Spartin"
"SPAST_HUMAN"	1754432.89268236	1627696.07774746	1104691.05291806	1051540.33313663	905333.303318104	875246.36062113	1112155.59618454	1052625.67759751	1359974.36851928	1237534.83354122	802002.830067112	681599.349397063	841073.978983372	755266.128691521	762485.79726739	811500.332467298	1611586.35697124	1611283.05334363	1363842.75317436	1256233.23756762	1002851.86092239	915786.666054565	1069769.61330798	664734.054424623	1137095.29649443	1013068.03114994	920814.743353361	912824.618580514	638326.079720481	600702.972937249	1130977.13107921	1100512.56894784	950691.710451955	895438.888095876	626351.471928618	706180.544199371	"Q9UBP0"	"A0A2R8Y4I8;A0A2U3TZR0;Q9UBP0;A0A2R8Y481;A0A2R8Y5N9;A0A2R8Y7K2;A0A2R8YCL5;A0A2R8YFW8;A0A2R8YGN6;A0A286YE25;A0A3B2WC92;Q9QYY8"	"SPAST_HUMAN"	"SPAST_HUMAN"	"Spastin"
"SPATA20_HUMAN"	NA	277804.487463637	NA	302046.990751262	364204.24295557	367525.49786401	353262.404714465	359104.964491193	553025.739281425	410156.689241244	509685.811475858	489809.661367197	478958.380973453	523174.876191863	417097.802544511	383242.390196388	444751.679690359	328214.408970746	455732.097148981	496919.82563617	282462.211325636	378891.850487002	426027.372841966	379709.632251755	337658.097411676	528088.480276756	486838.361188449	476061.288166555	461638.213912385	396542.599596828	609637.981706974	503416.019455961	626233.272476315	577577.22132586	325866.257747478	294799.163537419	"Q8TB22"	"Q8TB22;A0A0U1RRL8;H0Y9W3;Q80YT5"	"SPT20_HUMAN"	"SPATA20_HUMAN"	"Spermatogenesis-associated protein 20"
"SPATS2_HUMAN"	2981881.67360935	2946302.23918545	2641125.6459347	2596249.01268295	2278720.70035204	2323813.84609787	2515639.07529277	2393949.20190487	2403118.42636213	2370463.38614124	1546575.33536027	1452608.35218188	1485463.94177038	1406507.98906476	1498179.48381905	1458405.96828106	2806084.61063316	2840857.70876158	2312801.99626588	2187650.80360543	2051608.14656547	1955176.54435553	2281918.47816434	1296169.2211645	1826293.89965945	1719251.00900575	1501082.97711709	1347487.32300203	864547.912634448	937038.615135555	1877287.36702144	1804019.221212	1427809.68654932	1359644.90687337	1258334.83224385	1264628.57616455	"Q86XZ4"	"Q86XZ4"	"SPAS2_HUMAN"	"SPATS2_HUMAN"	"Spermatogenesis-associated serine-rich protein 2"
"SPATS2L_HUMAN"	10356369.7362593	9692127.95194958	7611345.0341885	7368940.62077154	6177530.91683924	6164630.34671261	5657342.09730042	5472955.28493329	6659644.1858027	6445664.44897671	4833519.62710617	4710751.8382069	4589660.38655976	4286165.00724015	4261410.4043884	4189760.43216467	6759143.54267209	6648075.93678353	5287657.96382721	5224325.91311063	5228565.76008411	5083794.004095	5329399.98174699	3852303.22563531	2790564.83040086	2650658.19260097	1809619.56360421	1829271.92110349	3073471.00824943	2963071.15925137	3312634.62242185	3227527.50642856	3992214.13035144	3675179.60240728	2368108.57365321	2278802.51852458	"C9JGM8;C9JW67;F8VZ02;F8W6C2"	"C9JGM8;C9JW67;F8VZ02;F8W6C2;E9PZE9;E9Q5S6"	"C9JGM8_HUMAN;C9JW67_HUMAN;F8VZ02_HUMAN;F8W6C2_HUMAN"	"SPATS2L_HUMAN"	"Spermatogenesis associated serine rich 2 like (Fragment)"
"SPC24_HUMAN"	3051518.71768725	2810043.06293235	2654726.33210088	2561418.12864234	2353889.08990348	2238849.78995267	2211040.93931129	2351250.00542514	2286483.24482934	2157063.42191314	1431180.52942764	1410723.62840694	1089702.47934319	957305.570327444	979596.538643652	933557.073428671	2552787.49578536	2629755.73025362	1951262.8550748	1953921.01983088	1972145.73946099	2031973.22572185	2063856.45663671	948032.903951509	1440043.96102511	1284335.6256407	1142589.55126987	1086251.62727706	691771.815644648	554936.458804917	1576597.91251707	1558489.20599689	1370772.65732201	1195612.57020638	694045.282265901	663788.859866425	"Q8NBT2"	"Q8NBT2;A0A0A0MSN0;K7EJH0;K7EJV2;K7EMX1;K7ESQ2;K7ERQ7"	"SPC24_HUMAN"	"SPC24_HUMAN"	"Kinetochore protein Spc24"
"SPC25_HUMAN"	1945715.65206949	1897569.86770217	1434150.62620081	1347184.20986413	1096651.98400619	1093605.69199674	1019883.64191682	926586.46847047	1267700.55748279	1315078.60719695	797080.703617999	760064.02215677	455008.74825952	363380.273742707	393921.765041303	394446.10228146	1611997.57360653	1649346.5321436	859412.860910587	896302.213712936	942201.999991193	886665.032173849	914456.476272096	338306.145319775	880274.289840862	824457.913948092	604447.080951968	542231.308008871	377430.594073235	378158.031008261	905217.641934601	851631.809123656	582289.630805471	562668.575674563	450069.222333511	389888.157830615	"Q9HBM1"	"Q9HBM1;C9JW94"	"SPC25_HUMAN"	"SPC25_HUMAN"	"Kinetochore protein Spc25"
"SPCS1_HUMAN"	5027405.15963558	5043286.01669457	2554166.40742728	2452898.65511407	2645082.01423521	2659653.56635497	1849611.40054509	1653200.78862417	3600354.40266048	3361556.01397504	2390773.63324266	2302601.51535045	2345310.9410464	2227352.09295982	2155336.48725219	1991979.01861947	3686773.59230077	3255950.18200944	2507566.6861514	2582875.54447467	2056979.33936254	1960137.38452239	2123953.71786738	1942846.55519719	3632355.80910105	3489278.94737721	2394169.80259111	2356560.65231387	2294568.15255488	2252126.26516063	3231916.50000884	3088042.47923787	2442146.3665431	2617394.37073457	2268430.56351873	2035491.78103831	"A0A5F9YFS9"	"A0A5F9YFS9;A0A2I3BQG3;A0A2I3BRW0"	"A0A5F9YFS9_HUMAN"	"SPCS1_HUMAN"	"Signal peptidase complex subunit 1"
"SPCS2_HUMAN"	9317909.81113265	8700151.13686558	4509341.53372824	4308053.20548901	5274964.67984364	5227190.0993199	3644366.78447528	3364743.87236325	7016790.04504743	6405546.12596909	4717443.18680472	4488800.50090824	4387914.78289675	4077696.85611215	4062268.85162689	3859258.21696384	6887226.08808894	6394631.66019703	5732678.89630969	5460214.0506439	4810026.37251301	4653576.97166981	4558001.06886241	3466577.50095614	6439037.52606021	6111178.47764091	5098610.41447165	4691710.00046984	3822898.04644153	3770025.00472795	5484920.33268329	5364972.30621875	4721002.33103881	4293636.38955917	3237626.11809752	3167277.19191606	"Q15005"	"Q15005;E9PI68;E9PL01;H0YE04;Q9CYN2;A0A140LHG8;A0A140LHR3;A0A140LIK0;A0A140LJ01;A0A140LHW5"	"SPCS2_HUMAN"	"SPCS2_HUMAN"	"Signal peptidase complex subunit 2"
"SPECC1_HUMAN"	870316.625524275	719436.030413565	517732.066562034	513995.780437462	403373.629786546	395977.005038755	465038.417908438	451619.087164244	561399.04678489	537922.431838732	274543.209782932	244137.863893109	235825.989304794	207291.560140313	184928.14791691	196816.128331786	715273.500622013	629547.318930604	447214.113775424	377426.699593023	310582.200216924	291482.550541892	390123.845489256	129934.52021761	247963.922059523	238818.997398518	166089.882272424	115340.80585318	234091.955629994	208839.255845182	287326.601157573	230701.38813695	253291.462438494	214637.627028079	163739.666621771	179790.293421479	"Q5M775"	"Q5M775;A0A7I2V416;A0A7I2V451;A0A7I2V486;A0A7I2YQJ3;A0A7P0TAS3;A0A7P0TBP2;A0A7P0Z4I1;J3QS22;A0A7I2V562;A0A7P0T9K0;A0A7P0TB87"	"CYTSB_HUMAN"	"SPECC1_HUMAN"	"Cytospin-B"
"SPECC1L_HUMAN"	480448	512261	440339	371312	374965	365035	363936	420181	NA	400254	NA	441591	106251	NA	NA	NA	526977	510629	310029	415768	300652	327257	321658	NA	617992	486147	509724	NA	385933	NA	636414	487729	585734	580611	380529	294140	NA	NA	NA	NA	NA
"SPEN_HUMAN"	19922590.137099	17189757.5086182	7952796.11372408	7040370.88095498	5772078.62830951	4713299.62453102	3860118.34169798	3512727.85517925	11760724.362537	10004164.6379589	5884966.24303728	4404457.69684236	2725576.61681577	2976913.82430206	3165362.20242082	2529847.40850478	10345229.2601408	8236337.45492125	5085927.89905894	4653065.10950688	3687128.7886891	2806479.44195427	2789332.06271393	2739038.50579286	9412104.48269743	7353804.72865286	5861508.66631216	5274415.95267005	3932453.96357148	3356408.53387862	7761398.15900216	7265392.25623381	4449152.20195586	4078669.50600511	3180258.35861224	3278443.80739039	"Q96T58"	"Q96T58;A0A994J7B7"	"MINT_HUMAN"	"SPEN_HUMAN"	"Msx2-interacting protein"
"SPG21_HUMAN"	2900600	2570230	2293700	2125580	1989800	1846210	2058680	2036240	1816150	1842990	1294820	1287070	1267930	1161490	1126350	1125080	2544680	2610760	2210570	2301630	2106160	2036910	2065840	1053300	2020370	1922480	1713630	1612320	1275700	1182120	1557020	1575980	1631340	1588610	1082200	1056770	NA	NA	NA	NA	NA
"SPINDOC_HUMAN"	963551.37766632	1029197.01466452	647722.58284421	609289.40614513	597597.451017613	607311.977336532	649552.532759921	659919.853904749	862087.584771918	847496.947948797	520746.167539862	531094.771851471	470884.503950448	329126.804787833	432101.296176295	469467.863267519	914095.423099407	804688.053718057	631235.246914803	648608.456015036	546792.873909878	496294.792165861	633031.826017073	NA	843170.854236886	650034.999996376	NA	419938.999997658	432029.999997591	NA	834566.197036119	755568.381304738	NA	NA	567078.422551872	NA	"Q9BUA3"	"Q9BUA3"	"SPNDC_HUMAN"	"SPINDOC_HUMAN"	"Spindlin interactor and repressor of chromatin-binding protein"
"SPINT2_HUMAN"	15659910.406092	13951576.5271091	8018016.85702545	7694516.8741872	7745227.48062267	7630169.59868364	7450369.46781925	7476579.93498472	7645780.74709968	7158682.30430844	4895724.31284969	4679910.64898353	5436929.51413363	5318546.02467244	5215314.20639425	5597995.3832524	13583746.0794271	13093646.2657326	11692494.4792354	11511364.9502511	12281034.2061666	11954232.8859928	10382499.0646805	5106313.06336966	4001538.89311836	3716982.87594776	3819980.52452027	3717608.1218616	3736409.17746556	3526053.79108433	5362123.6409844	4939331.16198662	5975582.72468186	5603561.42146846	3748398.01330175	3852704.70908998	"O43291"	"O43291;K7EKQ0;K7EM91;K7EQZ3;K7ESI5"	"SPIT2_HUMAN"	"SPINT2_HUMAN"	"Kunitz-type protease inhibitor 2"
"SPIRE1_HUMAN"	760108.999999999	758945	716264	655154	428906	420021	495303	439295	612547	478612	294222	NA	346962	405178	401356	376621	450239	388573	422688	428682	343137	294067	396017	321687	425197	447018	275021	293631	446543	378844	363931	353532	365836	NA	225866	NA	NA	NA	NA	NA	NA
"SPNS1_HUMAN"	2157176.63518527	2094563.19672866	1515812.27103989	1449184.30008266	1535500.63658163	1543951.40524944	1273742.60384778	1246407.8965136	1668596.41823204	1701847.98014536	1122521.32865499	1140091.48733764	1263584.64482178	1209157.40967844	1142942.40767874	1133858.39391095	1830578.39169736	1727448.52401904	1731274.71441384	1722083.29557133	1421641.69977027	1404986.21898969	1456977.43360056	1047664.25077599	889904.110344692	833325.178362956	858480.136360882	841268.589320694	526453.09301186	528708.495891279	750166.742716371	762602.866553469	854885.108855749	869247.988306151	510106.359464674	442850.257957047	"Q9H2V7"	"Q9H2V7;H3BMF4;H3BT44;H3BPQ9;H3BR82"	"SPNS1_HUMAN"	"SPNS1_HUMAN"	"Protein spinster homolog 1"
"SPPL2A_HUMAN"	14970738.7364632	14336565.0678552	8430002.58366762	7929452.03263537	6590361.08713597	6224416.25355998	6210521.95313529	6469974.54158969	7449062.92939762	7059742.34298125	4063308.33634336	4017242.30016998	2763533.504343	2294988.59763329	2659219.748266	2423391.4182757	13632766.3450501	12685088.2487935	10607664.4423116	10476042.6541565	8576284.51546016	8579672.41562539	6876236.9142643	2482518.67121181	4616463.92006716	4563349.56501545	3058136.62098552	2944852.30330429	1792667.88748976	1847909.26305498	3868443.75972742	3485916.31675183	2928771.98647154	2545059.60352202	1888140.10095217	1727301.16311845	"Q8TCT8"	"Q8TCT8;A0A8V8TLI3;A0A8V8TLY7;A0A8V8TLZ2;A0A8V8TN76;A0A8V8TLF6;H0YNA7"	"SPP2A_HUMAN"	"SPPL2A_HUMAN"	"Signal peptide peptidase-like 2A"
"SPR_HUMAN"	14227326.9063068	12938238.5269599	10926144.4741421	10599702.1131835	8668712.34915478	8522281.44597774	9932144.44396291	10353437.5605882	15911990.8377695	15699058.4440372	10619021.8540723	10553596.9547446	11008924.1117383	9891745.50783114	9882294.17058063	9423759.00406802	13817860.0697161	13843265.3918152	14051587.8306427	13731904.8144513	9837196.85180702	9498376.36920962	10472629.375767	9051382.17437398	8128395.8274556	7480510.2230856	7057788.13948981	6781717.52923892	7835713.04118276	7706853.00293581	8298728.77626145	7982971.35854169	6174980.97075383	5817652.02372935	5878317.44826618	5818399.9578098	"P35270"	"P35270"	"SPRE_HUMAN"	"SPR_HUMAN"	"Sepiapterin reductase"
"SPRED2_HUMAN"	149043	203300	105060	81231.6	65071.8999999999	65989.1000000001	68920.8	48418.6	128997	135883	44486.1	54629.4	25047.6	31462.5	31950.2	19714.8	161336	156611	109966	57156.1	99642.5	82418.4999999999	87570.4	31481.7	81695.4	100391	75360.2	54993.7	38196.7	44671	106870	106678	97784.7999999999	83477.2999999999	NA	42894.2	"Q7Z698"	"Q7Z698;C9JG63;H7C2T4"	"SPRE2_HUMAN"	"SPRED2_HUMAN"	"Sprouty-related, EVH1 domain-containing protein 2"
"SPRY4_HUMAN"	6700958.17636015	6108263.84427556	4775545.43901653	4683120.89645236	4453303.64075592	4607588.55182857	3119820.12043858	3198328.08253248	6968313.79609607	6447113.2213156	4545835.22853504	3974724.96646351	3377201.4465311	3232989.52050816	3236065.046763	2993299.25336739	5079060.74865024	4951335.45834545	5934050.65590992	5712195.99789721	4301168.17937504	4147500.16088571	4369303.9712061	3548452.27272281	2348923.66463112	2384373.52293394	3044374.26081409	2837346.07444259	3996346.18477574	3764621.5119336	4208886.7489497	4022936.7981994	3330801.02805757	3142323.62206561	2182371.28660412	2090393.5570314	"Q9C004"	"Q9C004;A0A0C4DFS6"	"SPY4_HUMAN"	"SPRY4_HUMAN"	"Protein sprouty homolog 4"
"SPRYD4_HUMAN"	1004807.52245697	968356.597971781	673328.614097078	657308.961818023	718179.433037098	801316.047692835	701501.597786725	645879.083486748	696381.392796617	724405.927675414	459110.028650072	459800.477919371	555984.689832232	547866.264452876	563900.813450414	499324.819332132	857929.886268381	833627.547520874	693099.716861093	677462.862144191	696053.366009417	634405.675848448	731786.357102444	508017.166261778	453847.76039871	469842.964207754	536250.374777167	NA	NA	NA	510308.75811174	538596.530310916	398192.27130642	432595.84883011	NA	NA	"Q8WW59"	"Q8WW59;Q91WK1"	"SPRY4_HUMAN"	"SPRYD4_HUMAN"	"SPRY domain-containing protein 4"
"SPTAN1_HUMAN"	20353901.9800138	19201442.3954751	15163286.366445	14753063.5819672	13439454.9540303	13257379.6663555	15003178.5860311	14786124.2792518	17337241.7936703	16590830.2170306	12331136.981981	12213452.7693345	11368575.0774199	10475238.6890882	11063881.9793263	10653665.8039841	17792444.3770797	17279629.5363611	13145775.3083841	12916201.9222635	12894841.4680969	12650927.1212963	13184717.843164	10040862.9830432	11397265.5063785	10777337.1000717	9736555.55741385	9625296.89801225	10226332.7950515	9972963.35075854	12518363.5840813	12070303.0786573	11659236.8827621	11315003.0264887	8274927.10455154	8014743.52740954	"A0A0D9SF54;A0A0D9SFF6;A0A0D9SGF6;A0A994J498;A0A994J4G5;A0A994J6W3;A0A994J6W6"	"A0A0D9SF54;A0A0D9SFF6;A0A0D9SGF6;A0A994J498;A0A994J4G5;A0A994J6W3;A0A994J6W6;A3KGU5;A3KGU7;A3KGU9;E9Q447"	"A0A0D9SF54_HUMAN;A0A0D9SFF6_HUMAN;A0A0D9SGF6_HUMAN;A0A994J498_HUMAN;A0A994J4G5_HUMAN;A0A994J6W3_HUMAN;A0A994J6W6_HUMAN"	"SPTAN1_HUMAN"	"Spectrin alpha, non-erythrocytic 1"
