Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2_repeat.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_2.mzML.dia
Q9WTI7	Q9WTI7	MYO1C_MOUSE	Myo1c	Unconventional myosin-Ic																									1.24753e+06	1.21986e+06	767510	730433	671601	690147	923815	890390	756185	749614	978180	885872
Q9WTP6	Q9WTP6	KAD2_MOUSE	Ak2	Adenylate kinase 2, mitochondrial																									350717	373292	536740	526859	492619	477768	404161	394966	431994	454035	709082	645163
Q9WUB3	Q9WUB3	PYGM_MOUSE	Pygm	Glycogen phosphorylase, muscle form	6.17032e+06	5.72572e+06	6.00709e+06	5.91315e+06	6.41107e+06	6.21891e+06	5.35973e+06	5.19753e+06	5.22026e+06	5.39931e+06	7.69818e+06	8.51137e+06	8.73839e+06	8.37907e+06	8.11911e+06	8.53662e+06	5.38907e+06	5.17412e+06	5.46383e+06	5.73892e+06	5.54761e+06	5.36687e+06	4.81687e+06	8.08721e+06	3.62757e+06	4.02459e+06	3.97417e+06	3.66917e+06	1.15149e+07	1.07646e+07	4.3598e+06		7.41707e+06	6.88401e+06	5.56948e+06	5.64043e+06
Q9WUM3	Q9WUM3	COR1B_MOUSE	Coro1b	Coronin-1B												42798.2													950762	886292	1.00152e+06	963155	995509	1.04333e+06	1.01993e+06	1.05201e+06	815595	897252	1.51136e+06	1.45295e+06
Q9WUM4	Q9WUM4	COR1C_MOUSE	Coro1c	Coronin-1C																									423146	428266	355330	365312	402810	387317	370827	362373	336734	304534	420300	420890
Q9WUU7	Q9WUU7	CATZ_MOUSE	Ctsz	Cathepsin Z			690875	807267	337398				846044	952134									852964	579097	524420				6.25474e+06	6.24029e+06	4.78379e+06	4.70163e+06	6.96785e+06	7.18675e+06	5.8043e+06	6.01585e+06	4.99772e+06	5.10286e+06	8.13309e+06	8.32773e+06
Q9WV54	Q9WV54	ASAH1_MOUSE	Asah1	Acid ceramidase	766285	745614	1.12083e+06	1.01745e+06	617184	729059	810149	1.63051e+06	1.40111e+06	1.20231e+06	1.29985e+06	1.45331e+06	1.16365e+06	1.2483e+06	910412	851446	804484	763920	1.25996e+06	1.12923e+06	619583	651707	1.02425e+06	809708	983204	943668	724378	867848	726801	777789	1.09804e+06	1.06769e+06	946254	979759	693836	972007
Q9WVA4	Q9WVA4	TAGL2_MOUSE	Tagln2	Transgelin-2	1.07965e+06	973411	802501								956894			834600			1.21319e+06	991504				848434	856510		7.65405e+06	7.40331e+06	9.21552e+06	9.16624e+06	1.00005e+07	1.00377e+07	8.88113e+06	8.69636e+06	8.07527e+06	8.2009e+06	1.15448e+07	1.15208e+07
Q9WVD5	Q9WVD5	ORNT1_MOUSE	Slc25a15	Mitochondrial ornithine transporter 1	952213	982344	877185	885184	967586	1.04709e+06	1.0168e+06	1.06801e+06	890487	962963	1.00352e+06	1.02357e+06	1.1088e+06	1.06124e+06	1.06584e+06	1.14617e+06	815946	894052	895797	916791	922774	1.03089e+06	865666	1.12355e+06	912608	1.02351e+06	953122	1.06953e+06	944279	887387	818021	869598	1.09879e+06	1.12975e+06	936291	852223
Q9WVH9	Q9UBX5;A0A9L9PXD9;A0A9L9PY85;G3V2P8;G3V4U0;G3XA98;Q9WVH9;A0A1Y7VJW9	FBLN5_MOUSE	Fbln5	Fibulin-5			317398	419415	280139	312243		214050		275825			296822	220941				258676	306979		259536		341784	122175	785866	759871	735506	723473	626369	516754	820963	749871	674772	627952	837066	897130
Q9WVJ9	Q9WVJ9	FBLN4_MOUSE	Efemp2	EGF-containing fibulin-like extracellular matrix protein 2																									2.30868e+06	2.39177e+06	1.8285e+06	1.69435e+06	2.28125e+06	2.01218e+06	2.05578e+06	2.03801e+06	1.6654e+06	1.61109e+06	2.87601e+06	3.32146e+06
Q9Y217	Q9Y217;A0A9L9PXJ0	MTMR6_HUMAN	MTMR6	Myotubularin-related protein 6	867582	895664	580684	568542	589464	562298	470859	445352	911987	819310	554425	599660	741394	629104	576875	521310	877246	862037	622205	570280	529587	548882	496307	537806	913955	858342	551132	578402	610278	654968	794829	806149	656493	779448	538813	640578
Q9Y221	Q9Y221;J3QLW7;Q9CXK8;E9Q109	NIP7_HUMAN	NIP7	60S ribosome subunit biogenesis protein NIP7 homolog	2.07536e+06	2.12426e+06	2.18253e+06	2.20261e+06	2.49874e+06	2.45831e+06	1.87199e+06	2.03661e+06	1.64588e+06	1.5124e+06	1.22577e+06	1.2795e+06	1.41144e+06	1.40123e+06	1.42047e+06	1.47892e+06	1.91291e+06	1.95483e+06	1.71493e+06	1.80316e+06	1.90745e+06	1.88478e+06	1.83351e+06	1.38097e+06	1.49018e+06	1.3517e+06	1.74782e+06	1.81762e+06	1.6123e+06	1.5022e+06	1.49464e+06	1.46375e+06	1.48003e+06	1.45227e+06	1.43999e+06	1.49436e+06
Q9Y223	Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase	8.60854e+06	8.67263e+06	7.11234e+06	7.12539e+06	6.54106e+06	6.47385e+06	6.58117e+06	6.7124e+06	7.72204e+06	7.48121e+06	6.44548e+06	6.84681e+06	6.67421e+06	6.57649e+06	6.22419e+06	6.21623e+06	8.7518e+06	8.66073e+06	9.02118e+06	9.08788e+06	7.73879e+06	7.67196e+06	6.08282e+06	6.31772e+06	5.73432e+06	5.80963e+06	3.59939e+06	3.50497e+06	7.28572e+06	7.20824e+06	5.68546e+06	5.60839e+06	5.81938e+06	5.85452e+06	5.92143e+06	5.95056e+06
Q9Y224	Q9Y224;G3V4C6;H0YJB9	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein	8.51317e+06	8.29462e+06	8.19068e+06	8.07774e+06	8.29176e+06	8.20354e+06	7.96878e+06	7.65234e+06	9.1855e+06	8.7815e+06	8.05611e+06	7.9893e+06	7.65878e+06	7.45454e+06	7.57729e+06	7.55596e+06	9.0799e+06	8.95876e+06	8.02804e+06	8.1489e+06	8.12324e+06	8.15592e+06	8.61115e+06	7.34877e+06	9.64631e+06	9.68606e+06	8.75201e+06	8.51654e+06	7.83783e+06	7.80161e+06	9.2647e+06	9.15904e+06	8.9194e+06	8.83688e+06	8.47972e+06	8.42186e+06
Q9Y230	Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	1.47086e+07	1.45768e+07	1.27315e+07	1.27047e+07	1.49824e+07	1.47794e+07	1.2086e+07	1.24053e+07	1.10158e+07	1.11271e+07	1.21501e+07	1.25886e+07	1.2878e+07	1.24395e+07	1.27768e+07	1.30348e+07	1.26282e+07	1.26241e+07	1.23486e+07	1.24122e+07	1.31294e+07	1.32322e+07	1.21882e+07	1.3363e+07	9.31787e+06	9.35969e+06	9.41756e+06	9.26105e+06	1.03529e+07	1.02655e+07	9.29674e+06	9.46998e+06	1.09275e+07	1.09855e+07	1.18476e+07	1.18453e+07
Q9Y237	Q9Y237;A0A494C021;H0Y4T6;H0Y610;H0Y8P6;J3KMW3;Q9CWW6	PIN4_HUMAN	PIN4	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	2.46946e+06	2.54381e+06	2.55562e+06	2.55664e+06	2.73775e+06	2.96668e+06	2.9154e+06	2.98867e+06	2.86333e+06	2.79286e+06	2.15453e+06	1.96435e+06	3.01004e+06	2.97019e+06	3.02267e+06	2.98937e+06	2.84021e+06	2.80411e+06	2.93441e+06	2.91436e+06	3.27808e+06	3.22909e+06	3.28329e+06	2.81684e+06	2.60552e+06	2.68293e+06	2.49671e+06	2.49174e+06	2.94648e+06	2.95054e+06	2.80536e+06	2.90653e+06	1.93715e+06	1.88727e+06	2.9045e+06	2.84336e+06
Q9Y241	Q9Y241	HIG1A_HUMAN	HIGD1A	HIG1 domain family member 1A, mitochondrial	6.39711e+06	6.01671e+06	5.47454e+06	5.46294e+06	6.39297e+06	5.48493e+06	4.24765e+06	4.85283e+06	6.09543e+06	5.66252e+06	6.66924e+06	5.89907e+06	5.17765e+06	4.18628e+06	4.68821e+06	4.46489e+06	5.44366e+06	5.93128e+06	5.98146e+06	5.61115e+06	7.05124e+06	6.43012e+06	4.58203e+06	5.16998e+06	4.44953e+06	5.20095e+06	4.63187e+06	4.47798e+06	6.78352e+06	7.39304e+06	4.76879e+06	4.7186e+06	5.38361e+06	4.60465e+06	4.96314e+06	4.48564e+06
Q9Y244	Q9Y244;A0A1W2PS02;A0A8V8TLM3;A0A8V8TMM8;Q9CQT5;A0A0J9YUI3;A0A0J9YVJ2	POMP_HUMAN	POMP	Proteasome maturation protein	2.20971e+06	2.1803e+06	2.37182e+06	2.5612e+06	2.7711e+06	2.82574e+06	2.23364e+06	2.11117e+06	2.56063e+06	2.84373e+06	2.53633e+06	2.62871e+06	2.08288e+06	1.93305e+06	2.07772e+06	1.90148e+06	2.65133e+06	2.72668e+06	2.40957e+06	2.53038e+06	2.97367e+06	3.37754e+06	2.7013e+06	2.01091e+06	2.27702e+06	2.09144e+06	1.91084e+06	1.64839e+06	1.96094e+06	1.85758e+06	1.98479e+06	1.98235e+06	1.54067e+06	1.67591e+06	1.74542e+06	1.7048e+06
Q9Y262	Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L	1.06369e+07	1.01224e+07	8.64642e+06	8.33627e+06	7.22091e+06	7.09531e+06	6.62203e+06	6.44256e+06	8.07597e+06	7.49486e+06	6.59642e+06	6.6067e+06	6.0736e+06	6.16426e+06	5.90505e+06	5.88972e+06	9.86358e+06	9.45701e+06	8.0304e+06	7.89314e+06	7.64999e+06	7.79821e+06	6.9729e+06	6.01555e+06	6.20142e+06	6.0649e+06	6.12041e+06	5.87097e+06	5.99304e+06	5.77221e+06	6.24124e+06	6.20945e+06	6.31518e+06	6.17708e+06	5.79152e+06	5.62613e+06
Q9Y263	Q9Y263;E5RIM3	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	2.04247e+06	2.02311e+06	2.28188e+06	2.20384e+06	2.25675e+06	2.26953e+06	2.16164e+06	2.05196e+06	1.85477e+06	1.95847e+06	2.07878e+06	2.0242e+06	2.13563e+06	2.14098e+06	2.14759e+06	2.1673e+06	2.08227e+06	2.07241e+06	2.23223e+06	2.10078e+06	2.12972e+06	2.14963e+06	2.12854e+06	2.00813e+06	2.30026e+06	2.37269e+06	2.25479e+06	2.26198e+06	2.38573e+06	2.37014e+06	2.23997e+06	2.29056e+06	2.21264e+06	2.25676e+06	2.37021e+06	2.18186e+06
Q9Y265	Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	1.79746e+07	1.80473e+07	1.76846e+07	1.75376e+07	1.70627e+07	1.68901e+07	1.92391e+07	1.95147e+07	1.6447e+07	1.63851e+07	1.60924e+07	1.58417e+07	1.5537e+07	1.53378e+07	1.67233e+07	1.66655e+07	1.82891e+07	1.85458e+07	1.57283e+07	1.53612e+07	1.82942e+07	1.81662e+07	1.80935e+07	1.64154e+07	1.36168e+07	1.32272e+07	1.26345e+07	1.26794e+07	1.40484e+07	1.41565e+07	1.29979e+07	1.32067e+07	1.56772e+07	1.5521e+07	1.45486e+07	1.48208e+07
Q9Y266	Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC	1.45054e+07	1.40765e+07	1.38037e+07	1.40267e+07	1.45412e+07	1.44678e+07	1.22371e+07	1.27084e+07	1.17568e+07	1.1997e+07	1.03741e+07	1.02773e+07	8.36676e+06	8.2597e+06	8.6073e+06	8.72842e+06	1.45228e+07	1.44911e+07	1.17902e+07	1.18712e+07	1.42079e+07	1.43525e+07	1.29684e+07	9.08555e+06	9.05267e+06	9.27919e+06	9.28335e+06	9.09382e+06	9.73399e+06	9.68672e+06	8.99684e+06	9.4356e+06	8.98716e+06	9.06865e+06	9.40303e+06	9.40096e+06
Q9Y276	Q9Y276;C9J1S9;C9J8G3	BCS1_HUMAN	BCS1L	Mitochondrial chaperone BCS1	1.04207e+06	964023	482866	536444	705824	799422	409140	354666	596954	549283	347650	370238	530201	674044	468177	600575	676740	759195	612701	681704	653063	631669	480026	494438	507049	502042	470128	531270		542482	616633	521751	487836	523954	452423	591258
Q9Y281	Q9Y281	COF2_HUMAN	CFL2	Cofilin-2	1.2733e+07	1.27989e+07	1.36051e+07	1.38575e+07	1.38071e+07	1.36259e+07	1.44014e+07	1.44643e+07	1.22352e+07	1.25907e+07	1.32706e+07	1.32492e+07	1.20159e+07	1.20821e+07	1.29021e+07	1.274e+07	1.52218e+07	1.50981e+07	1.43189e+07	1.48338e+07	1.46728e+07	1.45122e+07	1.4454e+07	1.27515e+07	1.28353e+07	1.30766e+07	9.51983e+06	9.42272e+06	1.42617e+07	1.37311e+07	9.80667e+06	9.96854e+06	9.52568e+06	9.69208e+06	1.07356e+07	1.05553e+07
Q9Y285	Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit	5.13967e+07	4.96119e+07	4.73658e+07	4.78942e+07	5.2776e+07	5.23652e+07	4.70689e+07	4.7611e+07	4.74907e+07	4.70152e+07	4.53403e+07	4.45723e+07	4.06058e+07	3.96674e+07	4.15978e+07	4.09873e+07	4.98423e+07	5.03986e+07	4.32638e+07	4.24553e+07	4.75244e+07	4.69365e+07	5.10334e+07	4.15346e+07	4.002e+07	4.01131e+07	3.97175e+07	4.01225e+07	3.97328e+07	3.87114e+07	4.21166e+07	4.1981e+07	4.02867e+07	3.94503e+07	3.84296e+07	3.82584e+07
Q9Y289	Q9Y289	SC5A6_HUMAN	SLC5A6	Sodium-dependent multivitamin transporter	2.15211e+06	2.21436e+06	1.96242e+06	1.98566e+06	2.38692e+06	2.20264e+06	1.54041e+06	1.55575e+06	928256	960600	694575	750489	612528	635616	662248	640771	1.89345e+06	1.87765e+06	1.61775e+06	1.72335e+06	1.90318e+06	2.03047e+06	1.48487e+06	614023	727972	736172	779444	770681	754987	707093	732928	757320	641146	905595	919198	807737
Q9Y2B0	Q9Y2B0;H0YI18	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	1.29202e+07	1.25544e+07	1.24412e+07	1.21538e+07	1.19093e+07	1.18699e+07	1.23681e+07	1.30468e+07	1.54936e+07	1.46177e+07	1.27471e+07	1.23651e+07	1.3176e+07	1.3419e+07	1.33745e+07	1.33748e+07	1.29215e+07	1.29346e+07	1.33566e+07	1.32417e+07	1.29572e+07	1.26841e+07	1.27546e+07	1.35049e+07	1.03743e+07	1.02199e+07	1.27518e+07	1.27209e+07	1.27137e+07	1.23181e+07	1.13317e+07	1.12419e+07	1.142e+07	1.14891e+07	1.1467e+07	1.15944e+07
Q9Y2C4	Q9Y2C4;H7C0W6;F8WC11;F8WE28;F8WE38;F8WEP0;H7C451	EXOG_HUMAN	EXOG	Nuclease EXOG, mitochondrial	226487	240366	145514	142462	91489.5	103639	81029.5	67048.2	226860	221647	116072	106214	77977	55656.9	45823.9	100395	286201	254913	167476	168317	107921	106480	83882.9	50641	234868	226153	110355	91587.6	103626	97159.2	190459	180413	116014	115437	128253	155387
Q9Y2D5	Q9Y2D5;C9JVY5	PLAK2_HUMAN	PALM2AKAP2	PALM2-AKAP2 fusion protein	236294	231640	246973	259162	281135	259172	251119	231123	205891	195248	179702	198674	162228	159725	159643	157631	215001	231883	188977	189261	224148	209519	211205	142053	445834	407270	261532	286540	316831	364953	349258	349578	228511	253504	320102	321881
Q9Y2G5	Q9Y2G5	OFUT2_HUMAN	POFUT2	GDP-fucose protein O-fucosyltransferase 2	2.05717e+06	2.02027e+06	1.58847e+06	1.65988e+06	2.00519e+06	1.87914e+06	1.68019e+06	1.64475e+06	3.14131e+06	2.95105e+06	4.27971e+06	4.41711e+06	3.57629e+06	3.56918e+06	3.55975e+06	3.72727e+06	1.99526e+06	2.02493e+06	2.21573e+06	2.20105e+06	2.05742e+06	2.05709e+06	2.04061e+06	3.6022e+06	1.96286e+06	2.02449e+06	1.90586e+06	1.9538e+06	2.50882e+06	2.43362e+06	2.29461e+06	2.21506e+06	2.22554e+06	2.34939e+06	2.29336e+06	2.37575e+06
Q9Y2H0	Q9Y2H0	DLGP4_HUMAN	DLGAP4	Disks large-associated protein 4	1.15845e+06	1.16468e+06	1.37176e+06	1.23978e+06	1.26725e+06	1.36058e+06	1.36854e+06	1.32332e+06	1.3623e+06	1.41135e+06	1.46759e+06	1.47007e+06	1.65172e+06	1.58674e+06	1.52917e+06	1.58433e+06	1.30844e+06	1.39953e+06	1.6476e+06	1.69951e+06	1.56793e+06	1.43505e+06	1.44467e+06	1.39554e+06	1.13448e+06	991870	1.44912e+06	1.33501e+06	1.51608e+06	1.71269e+06	1.20301e+06	1.10655e+06	1.4822e+06	1.53423e+06	1.26626e+06	1.31465e+06
Q9Y2H2	Q9Y2H2;A0A3B3IRJ9;A0A3B3ITL0	SAC2_HUMAN	INPP5F	Phosphatidylinositide phosphatase SAC2	667024	682808	690862	712793	639837	725950	733074	691840	721454	655726	788700	760462	988747	1.01654e+06	818811	873227	546864	571363	715990	761995	517135	556120	670877	778875	648228	649407	506121	449322	654507	622211	672955	689133	732315	652862	556595	521072
Q9Y2H6	Q9Y2H6	FND3A_HUMAN	FNDC3A	Fibronectin type-III domain-containing protein 3A	696876	731109	642227	731632	827000	849229	580061	600602	697199	782172	925357	903740	986538	958504	885686	929669	656810	630215	691906	751577	717976	816688	811931	979839	1.09622e+06	1.00059e+06	1.08433e+06	1.02957e+06	1.07642e+06	1.12888e+06	845144	842545	1.00431e+06	1.0072e+06	888936	863395
Q9Y2J8	Q9Y2J8	PADI2_HUMAN	PADI2	Protein-arginine deiminase type-2	2.65943e+07	2.66816e+07	2.29739e+07	2.30617e+07	1.56954e+07	1.54982e+07	1.96149e+07	1.95521e+07	6.24057e+07	6.1336e+07	4.28981e+07	4.18892e+07	5.47864e+07	5.16358e+07	4.68337e+07	4.56679e+07	3.14646e+07	3.11305e+07	3.95022e+07	3.83433e+07	1.98786e+07	1.96158e+07	1.9894e+07	4.5226e+07	1.25599e+07	1.37041e+07	1.41933e+07	1.44633e+07	3.87038e+07	3.80541e+07	2.13327e+07	2.10612e+07	3.18109e+07	3.12445e+07	2.69329e+07	2.69577e+07
Q9Y2K6	Q9Y2K6	UBP20_HUMAN	USP20	Ubiquitin carboxyl-terminal hydrolase 20	9372.49	7588.26							10456								17105.6	14478.7																		
Q9Y2K7	Q9Y2K7;I3VM54	KDM2A_HUMAN	KDM2A	Lysine-specific demethylase 2A	211559	175581	482353	465281	463962	510996	259864	273904	178954	150957	254454	248143	175477	209915	200018	192484	164936	193958	306506	289520	406568	416381	293990	241944	250307	297177	325483	300481	266032	256457	233451	300637	301566	247499	307991	462202
Q9Y2L1	Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	1.96772e+06	1.99817e+06	2.33895e+06	2.44587e+06	2.42936e+06	2.3217e+06	2.24365e+06	2.17711e+06	2.10549e+06	2.11726e+06	2.21479e+06	2.35637e+06	2.05526e+06	2.09056e+06	2.10086e+06	1.98603e+06	2.09413e+06	2.18335e+06	2.3277e+06	2.34217e+06	2.47029e+06	2.38052e+06	2.15464e+06	1.9741e+06	3.1662e+06	3.32295e+06	3.42433e+06	3.54344e+06	2.79782e+06	2.68797e+06	3.0702e+06	3.21013e+06	3.24769e+06	3.31867e+06	2.87647e+06	2.82654e+06
Q9Y2L5	Q9Y2L5;J3QQJ5;J3QQS5	TPPC8_HUMAN	TRAPPC8	Trafficking protein particle complex subunit 8	796165	724215	800287	814456	763184	812542	843771	886408	797120	790499	838021	828038	921226	908461	847003	905287	802236	840681	934821	926780	968487	934883	812883	908483	907315	971803	1.0008e+06	1.01304e+06	1.04216e+06	1.00365e+06	861738	943647	1.03273e+06	1.0347e+06	1.07027e+06	1.03825e+06
Q9Y2L9	Q9Y2L9	LRCH1_HUMAN	LRCH1	Leucine-rich repeat and calponin homology domain-containing protein 1	518832	451475	475361	344966	361086	320455	361721	365421	406360	485512		171122	341342	293471	282631	296746	410176	520996	373721	467085	312760	367250	381056	256244	606191	593444	683535	637008	500149	489840	565507	533047	526580	461079	392570	369284
Q9Y2P8	Q9Y2P8;Q5VZU3;Q9JJT0	RCL1_HUMAN	RCL1	RNA 3'-terminal phosphate cyclase-like protein	906254	804488	826943	783943	685797	707959	769767	820403	875509	690644	548765	827363	698750	672670	734630	694847	757594	663123	667717	681634	698135	684495	554939	541851	667897	708817	853630	890478	726347	580028	630710	820453	754253	736789	993439	1.01112e+06
Q9Y2Q3	Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	1.04653e+07	1.08837e+07	8.74476e+06	8.80481e+06	8.26559e+06	8.02009e+06	8.97824e+06	8.40731e+06	1.40111e+07	1.35982e+07	1.03005e+07	1.00811e+07	1.11186e+07	1.07137e+07	1.01455e+07	1.02196e+07	1.19286e+07	1.09915e+07	1.19954e+07	1.18471e+07	7.61165e+06	7.54655e+06	8.52521e+06	1.04016e+07	1.04146e+07	1.01661e+07	1.00922e+07	9.60332e+06	1.6171e+07	1.62138e+07	1.17955e+07	1.15349e+07	9.01396e+06	9.17464e+06	1.03819e+07	1.00652e+07
Q9Y2Q5	Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	473051	500894	706487	746496	667146	776849	782915	820164	909991	898071	638027	836513	798091	717024	818382	785216	733953	771706	734104	727702	891350	858374	799745	872563	432406	440969	571691	467851	625397	580343	579832	443651	456557	436916	528828	546728
Q9Y2Q9	Q9Y2Q9	RT28_HUMAN	MRPS28	Small ribosomal subunit protein bS1m	4.23805e+06	4.366e+06	3.71593e+06	3.59484e+06	3.86923e+06	3.90514e+06	3.56067e+06	3.59938e+06	3.99747e+06	4.08496e+06	3.09432e+06	3.10087e+06	2.88708e+06	2.77367e+06	2.80443e+06	2.9039e+06	4.88871e+06	4.91672e+06	3.83925e+06	3.81317e+06	3.59071e+06	3.68073e+06	3.74708e+06	2.68432e+06	3.50144e+06	3.50845e+06	2.95925e+06	2.92391e+06	3.04618e+06	3.26896e+06	3.20735e+06	3.05684e+06	2.70276e+06	3.04383e+06	2.53252e+06	2.28859e+06
Q9Y2R0	Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	1.60695e+06	1.55098e+06	1.37215e+06	1.31418e+06	1.59165e+06	1.55127e+06	1.67429e+06	1.63206e+06	1.61744e+06	1.66642e+06	1.32601e+06	1.3505e+06	1.35248e+06	1.28649e+06	1.3316e+06	1.31329e+06	1.77968e+06	1.73651e+06	1.74707e+06	1.78462e+06	1.68973e+06	1.66764e+06	1.76906e+06	1.14861e+06	1.20398e+06	1.24687e+06	1.42773e+06	1.29556e+06	1.82729e+06	1.81559e+06	1.11745e+06	1.35696e+06	1.23951e+06	1.29271e+06	1.42835e+06	1.3326e+06
Q9Y2R4	Q9Y2R4;Q8K301	DDX52_HUMAN	DDX52	Probable ATP-dependent RNA helicase DDX52	2.11364e+06	2.15243e+06	1.87676e+06	1.86764e+06	1.92053e+06	2.03049e+06	1.95787e+06	1.90419e+06	1.58577e+06	1.60944e+06	1.54448e+06	1.63667e+06	1.75351e+06	1.83428e+06	1.67459e+06	1.67939e+06	1.76604e+06	1.78871e+06	1.70376e+06	1.68515e+06	1.75092e+06	1.84671e+06	1.74548e+06	1.53402e+06	1.83919e+06	1.76761e+06	1.6401e+06	1.68078e+06	1.75067e+06	1.63047e+06	1.76101e+06	1.61276e+06	1.87851e+06	1.80186e+06	1.68177e+06	1.66727e+06
Q9Y2R5	Q9Y2R5	RT17_HUMAN	MRPS17	Small ribosomal subunit protein uS17m	4.64016e+06	4.69838e+06	3.64842e+06	3.71228e+06	4.55972e+06	4.61302e+06	3.56509e+06	3.55579e+06	4.0276e+06	4.00297e+06	3.81125e+06	3.72744e+06	4.33675e+06	4.15107e+06	4.09651e+06	4.18782e+06	4.64057e+06	4.76419e+06	4.25806e+06	4.28048e+06	4.27712e+06	4.38856e+06	4.181e+06	3.93563e+06	3.00303e+06	2.82954e+06	2.66489e+06	2.72473e+06	3.33039e+06	3.41022e+06	3.25701e+06	3.31753e+06	3.10941e+06	2.9192e+06	2.68373e+06	2.76332e+06
Q9Y2R9	Q9Y2R9	RT07_HUMAN	MRPS7	Small ribosomal subunit protein uS7m	4.46175e+06	4.6382e+06	4.26499e+06	4.38717e+06	4.78273e+06	4.89197e+06	4.54785e+06	4.46911e+06	3.57493e+06	3.55114e+06	2.68427e+06	2.82122e+06	2.42091e+06	2.56615e+06	2.89146e+06	2.71747e+06	5.38841e+06	5.24015e+06	4.29087e+06	4.21718e+06	4.47698e+06	4.52569e+06	4.85364e+06	2.79435e+06	2.86121e+06	3.00725e+06	2.93268e+06	2.91284e+06	3.08869e+06	3.12648e+06	2.84694e+06	2.62595e+06	2.65843e+06	2.68999e+06	2.34671e+06	2.41749e+06
